timestamp,epoch,price
2026-04-06T17:56:58+00:00,952,1.113919102
2026-04-07T19:44:01+00:00,953,1.113919102
2026-04-09T19:43:38+00:00,954,1.113919102
2026-04-11T19:00:57+00:00,955,1.113919102
2026-04-13T18:42:35+00:00,956,1.113919102
2026-04-15T17:47:22+00:00,957,1.113919102
2026-04-17T18:08:45+00:00,958,1.113919102
2026-04-19T16:22:10+00:00,959,1.113919102
2026-04-21T16:34:45+00:00,960,1.113919102
2026-04-23T16:14:33+00:00,961,1.113919102
2026-04-25T15:07:05+00:00,962,1.113919102
2026-04-27T15:13:28+00:00,963,1.113919102
2026-04-29T15:23:20+00:00,964,1.113919102
2026-05-01T14:06:08+00:00,965,1.113919102
2026-05-03T13:42:44+00:00,966,1.113919102
2026-05-05T12:56:21+00:00,967,1.113919102
2026-05-07T12:01:37+00:00,968,1.113919102
2026-05-09T13:45:54+00:00,969,1.113919102
2026-05-11T14:07:59+00:00,970,1.113919102
2026-05-13T15:35:51+00:00,971,1.113919102
2026-05-15T14:28:56+00:00,972,1.113919102
2026-05-17T12:39:36+00:00,973,1.113919102
2026-05-19T14:16:23+00:00,974,1.113919102
2026-05-21T14:24:17+00:00,975,1.113919102
2026-05-23T12:43:53+00:00,976,1.113919102
2026-05-25T12:39:26+00:00,977,1.113919102
2026-05-27T14:03:18+00:00,978,1.113919102
2026-05-29T11:56:14+00:00,979,1.113919102
2026-05-31T11:20:13+00:00,980,1.113919102
